Ewe/V	Capacity/mA.h	
2.3548677E+000	0.000000000000000E+000
2.4261496E+000	0.000000000000000E+000
2.3852208E+000	0.000000000000000E+000
2.4001110E+000	0.000000000000000E+000
2.3421347E+000	0.000000000000000E+000
2.4071550E+000	0.000000000000000E+000
2.4046733E+000	0.000000000000000E+000
2.3906615E+000	0.000000000000000E+000
2.2738307E+000	0.000000000000000E+000
2.3306615E+000	0.000000000000000E+000
2.3241899E+000	0.000000000000000E+000
2.4108968E+000	0.000000000000000E+000
2.4245844E+000	0.000000000000000E+000
2.3826437E+000	0.000000000000000E+000
2.3576930E+000	0.000000000000000E+000
2.3215556E+000	0.000000000000000E+000
2.3277407E+000	0.000000000000000E+000
2.3781955E+000	0.000000000000000E+000
2.3284853E+000	0.000000000000000E+000
2.2139645E+000	0.000000000000000E+000
2.2958224E+000	0.000000000000000E+000
2.2714062E+000	0.000000000000000E+000
2.3131943E+000	0.000000000000000E+000
2.7405238E+000	0.000000000000000E+000
-3.6895481E-001	1.356302527710795E-010
-1.1329014E+000	1.330608261519551E-010
-1.1504549E+000	1.261547080907298E-010
-1.1692586E+000	1.217227559714552E-010
-1.1864014E+000	1.123424802547864E-010
-1.2040787E+000	1.080057888126854E-010
4.0012889E+000	3.677762630912993E-009
2.6870728E+000	1.666368088788457E-008
2.6985641E+000	5.564087505141894E-008
2.7026875E+000	8.162366805805101E-008
2.7055891E+000	9.461347386240960E-008
